"date","state","cases","ma"
2020-06-17,"Kansas",11801,11772.1428571429
2020-06-18,"Kansas",11886,11916.5714285714
2020-06-19,"Kansas",12168,12068
2020-06-20,"Kansas",12218,12223.7142857143
2020-06-21,"Kansas",12258,12410.7142857143
2020-06-22,"Kansas",12576,12599.4285714286
2020-06-23,"Kansas",12659,12822.4285714286
2020-06-24,"Kansas",13110,13043.7142857143
2020-06-25,"Kansas",13207,13294.8571428571
2020-06-26,"Kansas",13729,13579.4285714286
2020-06-27,"Kansas",13767,13860.8571428571
2020-06-28,"Kansas",14016,14151.1428571429
2020-06-29,"Kansas",14568,14439.5714285714
2020-06-30,"Kansas",14629,14766.1428571429
2020-07-01,"Kansas",15142,15108.7142857143
2020-07-02,"Kansas",15226,15433.4285714286
2020-07-03,"Kansas",16015,15792.5714285714
2020-07-04,"Kansas",16165,16153.7142857143
2020-07-05,"Kansas",16289,16534.4285714286
2020-07-06,"Kansas",17082,16935.1428571429
2020-07-07,"Kansas",17157,17332.8571428571
2020-07-08,"Kansas",17807,17735.4285714286
2020-07-09,"Kansas",18031,18164.8571428571
2020-07-10,"Kansas",18799,18619.5714285714
2020-07-11,"Kansas",18983,19075.2857142857
2020-07-12,"Kansas",19295,19553.8571428571
2020-07-13,"Kansas",20265,20017
2020-07-14,"Kansas",20347,20502.7142857143
2020-07-15,"Kansas",21157,20967.7142857143
2020-07-16,"Kansas",21273,21419.7142857143
2020-07-17,"Kansas",22199,21888.1428571429
2020-07-18,"Kansas",22238,22353.7142857143
2020-07-19,"Kansas",22459,22813.5714285714
2020-07-20,"Kansas",23544,23277.1428571429
2020-07-21,"Kansas",23606,23734.8571428571
2020-07-22,"Kansas",24376,24195.7142857143
2020-07-23,"Kansas",24518,24651.4285714286
2020-07-24,"Kansas",25403,25065
2020-07-25,"Kansas",25464,25477.5714285714
2020-07-26,"Kansas",25649,25877.7142857143
2020-07-27,"Kansas",26439,26267.1428571429
2020-07-28,"Kansas",26494,26655.4285714286
2020-07-29,"Kansas",27177,27038.7142857143
2020-07-30,"Kansas",27244,27423.2857142857
2020-07-31,"Kansas",28121,27817.7142857143
2020-08-01,"Kansas",28147,28212.7142857143
2020-08-02,"Kansas",28341,28622.7142857143
2020-08-03,"Kansas",29200,29038.2857142857
2020-08-04,"Kansas",29259,29444.7142857143
2020-08-05,"Kansas",30047,29851.1428571429
2020-08-06,"Kansas",30153,30251.7142857143
2020-08-07,"Kansas",30966,30665.1428571429
2020-08-08,"Kansas",30992,31082.5714285714
2020-08-09,"Kansas",31145,31501.1428571429
2020-08-10,"Kansas",32094,31920.2857142857
2020-08-11,"Kansas",32181,32388.8571428571
2020-08-12,"Kansas",32977,32860.5714285714
2020-08-13,"Kansas",33087,33339.1428571429
2020-08-14,"Kansas",34246,33832
2020-08-15,"Kansas",34294,34325
2020-08-16,"Kansas",34495,34804.4285714286
2020-08-17,"Kansas",35544,35284.1428571429
2020-08-18,"Kansas",35632,35736.2857142857
2020-08-19,"Kansas",36333,36200.5714285714
2020-08-20,"Kansas",36445,36662.1428571429
2020-08-21,"Kansas",37411,37157
2020-08-22,"Kansas",37544,37650.8571428571
2020-08-23,"Kansas",37726,38255.2857142857
2020-08-24,"Kansas",39008,38863.4285714286
2020-08-25,"Kansas",39089,39491.5714285714
2020-08-26,"Kansas",40564,40115.1428571429
2020-08-27,"Kansas",40702,40727.2857142857
2020-08-28,"Kansas",41808,41355.7142857143
2020-08-29,"Kansas",41909,41984.5714285714
2020-08-30,"Kansas",42011,42551
2020-08-31,"Kansas",43407,43130
2020-09-01,"Kansas",43491,43735.8571428571
2020-09-02,"Kansas",44529,44327.5714285714
2020-09-03,"Kansas",44755,44919
2020-09-04,"Kansas",46049,45490.7142857143
2020-09-05,"Kansas",46051,46117.4285714286
2020-09-06,"Kansas",46151,46668.8571428571
2020-09-07,"Kansas",47409,47195.7142857143
2020-09-08,"Kansas",47878,47673.4285714286
2020-09-09,"Kansas",48389,48151.5714285714
2020-09-10,"Kansas",48443,48616.8571428571
2020-09-11,"Kansas",49393,49111.4285714286
2020-09-12,"Kansas",49398,49558.2857142857
2020-09-13,"Kansas",49408,50049.7142857143
2020-09-14,"Kansas",50871,50563.4285714286
2020-09-15,"Kansas",51006,51136.2857142857
2020-09-16,"Kansas",51829,51710.8571428571
2020-09-17,"Kansas",52039,52285.8571428571
2020-09-18,"Kansas",53403,52869.4285714286
2020-09-19,"Kansas",53420,53473.8571428571
2020-09-20,"Kansas",53433,54120.4285714286
2020-09-21,"Kansas",54956,54752.1428571429
2020-09-22,"Kansas",55237,55387.7142857143
2020-09-23,"Kansas",56355,56020.8571428571
2020-09-24,"Kansas",56461,56670.1428571429
2020-09-25,"Kansas",57852,57361.1428571429
2020-09-26,"Kansas",57852,58034.5714285714
2020-09-27,"Kansas",57978,58692
2020-09-28,"Kansas",59793,59355.1428571429
2020-09-29,"Kansas",59951,60008.2857142857
2020-09-30,"Kansas",60957,60664.5714285714
2020-10-01,"Kansas",61103,61307.5714285714
2020-10-02,"Kansas",62424,61882.4285714286
2020-10-03,"Kansas",62446,62471.8571428571
2020-10-04,"Kansas",62479,63068.1428571429
2020-10-05,"Kansas",63817,63667.1428571429
2020-10-06,"Kansas",64077,64333.1428571429
2020-10-07,"Kansas",65131,65011.2857142857
2020-10-08,"Kansas",65296,65690.1428571429
2020-10-09,"Kansas",67086,66453.1428571429
2020-10-10,"Kansas",67193,NA
2020-10-11,"Kansas",67231,NA
2020-10-12,"Kansas",69158,NA
2020-02-26,"Kentucky",0,NA
2020-02-27,"Kentucky",0,NA
2020-02-28,"Kentucky",0,NA
2020-02-29,"Kentucky",0,0
2020-03-01,"Kentucky",0,0
2020-03-02,"Kentucky",0,0
2020-03-03,"Kentucky",0,0.142857142857143
2020-03-04,"Kentucky",0,0.285714285714286
2020-03-05,"Kentucky",0,0.857142857142857
2020-03-06,"Kentucky",1,1.57142857142857
2020-03-07,"Kentucky",1,2.57142857142857
2020-03-08,"Kentucky",4,3.57142857142857
2020-03-09,"Kentucky",5,5.14285714285714
2020-03-10,"Kentucky",7,6.57142857142857
2020-03-11,"Kentucky",7,9
2020-03-12,"Kentucky",11,11.4285714285714
2020-03-13,"Kentucky",11,13.8571428571429
2020-03-14,"Kentucky",18,16.5714285714286
2020-03-15,"Kentucky",21,20.5714285714286
2020-03-16,"Kentucky",22,25.7142857142857
2020-03-17,"Kentucky",26,33.1428571428571
2020-03-18,"Kentucky",35,42.5714285714286
2020-03-19,"Kentucky",47,54.2857142857143
2020-03-20,"Kentucky",63,68.8571428571429
2020-03-21,"Kentucky",84,87.5714285714286
2020-03-22,"Kentucky",103,110.857142857143
2020-03-23,"Kentucky",124,139.571428571429
2020-03-24,"Kentucky",157,173.714285714286
2020-03-25,"Kentucky",198,218
2020-03-26,"Kentucky",248,266
2020-03-27,"Kentucky",302,316.857142857143
2020-03-28,"Kentucky",394,378.714285714286
2020-03-29,"Kentucky",439,446.714285714286
2020-03-30,"Kentucky",480,518
2020-03-31,"Kentucky",590,583.714285714286
2020-04-01,"Kentucky",674,657.285714285714
2020-04-02,"Kentucky",747,744.285714285714
2020-04-03,"Kentucky",762,826.714285714286
2020-04-04,"Kentucky",909,926.571428571429
2020-04-05,"Kentucky",1048,1029.28571428571
2020-04-06,"Kentucky",1057,1140.42857142857
2020-04-07,"Kentucky",1289,1274.71428571429
2020-04-08,"Kentucky",1393,1409.28571428571
2020-04-09,"Kentucky",1525,1540
2020-04-10,"Kentucky",1702,1681.57142857143
2020-04-11,"Kentucky",1851,1813.14285714286
2020-04-12,"Kentucky",1963,1942
2020-04-13,"Kentucky",2048,2071.14285714286
2020-04-14,"Kentucky",2210,2188.28571428571
2020-04-15,"Kentucky",2295,2310.57142857143
2020-04-16,"Kentucky",2429,2453
2020-04-17,"Kentucky",2522,2596.14285714286
2020-04-18,"Kentucky",2707,2736.57142857143
2020-04-19,"Kentucky",2960,2890.57142857143
2020-04-20,"Kentucky",3050,3050.42857142857
2020-04-21,"Kentucky",3193,3230
2020-04-22,"Kentucky",3373,3401.14285714286
2020-04-23,"Kentucky",3548,3560.28571428571
2020-04-24,"Kentucky",3779,3716.85714285714
2020-04-25,"Kentucky",3905,3885.71428571429
2020-04-26,"Kentucky",4074,4052.14285714286
2020-04-27,"Kentucky",4146,4217.85714285714
2020-04-28,"Kentucky",4375,4375
2020-04-29,"Kentucky",4538,4514.42857142857
2020-04-30,"Kentucky",4708,4678.57142857143
2020-05-01,"Kentucky",4879,4853.42857142857
2020-05-02,"Kentucky",4881,5060.14285714286
2020-05-03,"Kentucky",5223,5261.28571428571
2020-05-04,"Kentucky",5370,5470.57142857143
2020-05-05,"Kentucky",5822,5673.28571428571
2020-05-06,"Kentucky",5946,5900.14285714286
2020-05-07,"Kentucky",6173,6080.57142857143
2020-05-08,"Kentucky",6298,6272
2020-05-09,"Kentucky",6469,6440.71428571429
2020-05-10,"Kentucky",6486,6605.85714285714
2020-05-11,"Kentucky",6710,6780.71428571429
2020-05-12,"Kentucky",7003,6963.57142857143
2020-05-13,"Kentucky",7102,7149.85714285714
2020-05-14,"Kentucky",7397,7336.57142857143
2020-05-15,"Kentucky",7578,7526.71428571429
2020-05-16,"Kentucky",7773,7698.42857142857
2020-05-17,"Kentucky",7793,7874.71428571429
2020-05-18,"Kentucky",8041,8028.71428571429
2020-05-19,"Kentucky",8205,8187.28571428571
2020-05-20,"Kentucky",8336,8335.71428571429
2020-05-21,"Kentucky",8475,8485.57142857143
2020-05-22,"Kentucky",8688,8608.14285714286
2020-05-23,"Kentucky",8812,8746.71428571429
2020-05-24,"Kentucky",8842,8886.28571428571
2020-05-25,"Kentucky",8899,9034.14285714286
2020-05-26,"Kentucky",9175,9177
2020-05-27,"Kentucky",9313,9330.57142857143
2020-05-28,"Kentucky",9510,9487
2020-05-29,"Kentucky",9688,9665.71428571429
2020-05-30,"Kentucky",9887,9824.57142857143
2020-05-31,"Kentucky",9937,9992
2020-06-01,"Kentucky",10150,10173.5714285714
2020-06-02,"Kentucky",10287,10368.2857142857
2020-06-03,"Kentucky",10485,10578.5714285714
2020-06-04,"Kentucky",10781,10786.5714285714
2020-06-05,"Kentucky",11051,11008.1428571429
2020-06-06,"Kentucky",11359,11237.2857142857
2020-06-07,"Kentucky",11393,11457.8571428571
2020-06-08,"Kentucky",11701,11650.2857142857
2020-06-09,"Kentucky",11891,11836.1428571429
2020-06-10,"Kentucky",12029,12014.1428571429
2020-06-11,"Kentucky",12128,12194
2020-06-12,"Kentucky",12352,12360
2020-06-13,"Kentucky",12605,12504
2020-06-14,"Kentucky",12652,12669.8571428571
2020-06-15,"Kentucky",12863,12850.2857142857
2020-06-16,"Kentucky",12899,13032.7142857143
2020-06-17,"Kentucky",13190,13203.4285714286
2020-06-18,"Kentucky",13391,13384.4285714286
2020-06-19,"Kentucky",13629,13557.2857142857
2020-06-20,"Kentucky",13800,13760.7142857143
2020-06-21,"Kentucky",13919,13951
2020-06-22,"Kentucky",14073,14151.2857142857
2020-06-23,"Kentucky",14323,14351.8571428571
2020-06-24,"Kentucky",14522,14571.4285714286
2020-06-25,"Kentucky",14793,14794.4285714286
2020-06-26,"Kentucky",15033,15020.7142857143
2020-06-27,"Kentucky",15337,15248.2857142857
2020-06-28,"Kentucky",15480,15475.7142857143
2020-06-29,"Kentucky",15657,15701
2020-06-30,"Kentucky",15916,15932.7142857143
2020-07-01,"Kentucky",16114,16128.7142857143
2020-07-02,"Kentucky",16370,16304.7142857143
2020-07-03,"Kentucky",16655,16562.8571428571
2020-07-04,"Kentucky",16709,16834.8571428571
2020-07-05,"Kentucky",16712,17133.4285714286
2020-07-06,"Kentucky",17464,17448.5714285714
2020-07-07,"Kentucky",17820,17794.4285714286
2020-07-08,"Kentucky",18204,18197.4285714286
2020-07-09,"Kentucky",18576,18633.1428571429
2020-07-10,"Kentucky",19076,19013.5714285714
2020-07-11,"Kentucky",19530,19425.2857142857
2020-07-12,"Kentucky",19762,19845.8571428571
2020-07-13,"Kentucky",20127,20280.2857142857
2020-07-14,"Kentucky",20702,20721.1428571429
2020-07-15,"Kentucky",21148,21181.1428571429
2020-07-16,"Kentucky",21617,21729.4285714286
2020-07-17,"Kentucky",22162,22279.5714285714
2020-07-18,"Kentucky",22750,22841.8571428571
2020-07-19,"Kentucky",23600,23416.2857142857
2020-07-20,"Kentucky",23978,24017.8571428571
2020-07-21,"Kentucky",24638,24655.8571428571
2020-07-22,"Kentucky",25169,25319.4285714286
2020-07-23,"Kentucky",25828,25902.5714285714
2020-07-24,"Kentucky",26628,26512.8571428571
2020-07-25,"Kentucky",27395,27118.2857142857
2020-07-26,"Kentucky",27682,27734
2020-07-27,"Kentucky",28250,28348.8571428571
2020-07-28,"Kentucky",28876,28970.7142857143
2020-07-29,"Kentucky",29479,29573.1428571429
2020-07-30,"Kentucky",30132,30185.1428571429
2020-07-31,"Kentucky",30981,30792.2857142857
2020-08-01,"Kentucky",31612,31411.2857142857
2020-08-02,"Kentucky",31966,32031.8571428571
2020-08-03,"Kentucky",32500,32646.5714285714
2020-08-04,"Kentucky",33209,33241.7142857143
2020-08-05,"Kentucky",33823,33866.5714285714
2020-08-06,"Kentucky",34435,34488
2020-08-07,"Kentucky",35147,35093.5714285714
2020-08-08,"Kentucky",35986,35697.5714285714
2020-08-09,"Kentucky",36316,36372.2857142857
2020-08-10,"Kentucky",36739,37068.1428571429
2020-08-11,"Kentucky",37437,37763.1428571429
2020-08-12,"Kentucky",38546,38433.2857142857
2020-08-13,"Kentucky",39306,39085.7142857143
2020-08-14,"Kentucky",40012,39781.5714285714
2020-08-15,"Kentucky",40677,40472
2020-08-16,"Kentucky",40883,41102.2857142857
2020-08-17,"Kentucky",41610,41730
2020-08-18,"Kentucky",42270,42361.4285714286
2020-08-19,"Kentucky",42958,43011.1428571429
2020-08-20,"Kentucky",43700,43656.5714285714
2020-08-21,"Kentucky",44432,44291.8571428571
2020-08-22,"Kentucky",45225,44938.7142857143
2020-08-23,"Kentucky",45401,45593.5714285714
2020-08-24,"Kentucky",46057,46253.8571428571
2020-08-25,"Kentucky",46798,46897.4285714286
2020-08-26,"Kentucky",47542,47567.2857142857
2020-08-27,"Kentucky",48322,48248.5714285714
2020-08-28,"Kentucky",48937,48938.1428571429
2020-08-29,"Kentucky",49914,49647.2857142857
2020-08-30,"Kentucky",50170,50384.7142857143
2020-08-31,"Kentucky",50884,51205.4285714286
2020-09-01,"Kentucky",51762,52143
2020-09-02,"Kentucky",52704,53014.7142857143
2020-09-03,"Kentucky",54067,53872.1428571429
2020-09-04,"Kentucky",55500,54680.8571428571
2020-09-05,"Kentucky",56016,55411.5714285714
2020-09-06,"Kentucky",56172,56099.2857142857
2020-09-07,"Kentucky",56545,56725.7142857143
2020-09-08,"Kentucky",56877,57275.5714285714
2020-09-09,"Kentucky",57518,57871.4285714286
2020-09-10,"Kentucky",58452,58505
2020-09-11,"Kentucky",59349,59167.4285714286
2020-09-12,"Kentucky",60187,59897.2857142857
2020-09-13,"Kentucky",60607,60640.8571428571
2020-09-14,"Kentucky",61182,61349.4285714286
2020-09-15,"Kentucky",61986,62036
2020-09-16,"Kentucky",62723,62733.2857142857
2020-09-17,"Kentucky",63412,63419.8571428571
2020-09-18,"Kentucky",64155,64094.5714285714
2020-09-19,"Kentucky",65068,64757.1428571429
2020-09-20,"Kentucky",65413,65452.4285714286
2020-09-21,"Kentucky",65905,66140.7142857143
2020-09-22,"Kentucky",66624,66854.2857142857
2020-09-23,"Kentucky",67590,67564.2857142857
2020-09-24,"Kentucky",68230,68274.5714285714
2020-09-25,"Kentucky",69150,69002.8571428571
2020-09-26,"Kentucky",70038,69759.5714285714
2020-09-27,"Kentucky",70385,70508.1428571429
2020-09-28,"Kentucky",71003,71278
2020-09-29,"Kentucky",71921,72051.7142857143
2020-09-30,"Kentucky",72830,72842.8571428571
2020-10-01,"Kentucky",73619,73657.2857142857
2020-10-02,"Kentucky",74566,74483.5714285714
2020-10-03,"Kentucky",75576,75315
2020-10-04,"Kentucky",76086,76149.1428571429
2020-10-05,"Kentucky",76787,76996.4285714286
2020-10-06,"Kentucky",77741,77863.1428571429
2020-10-07,"Kentucky",78669,78728
2020-10-08,"Kentucky",79550,79624
2020-10-09,"Kentucky",80633,80522.1428571429
2020-10-10,"Kentucky",81630,NA
2020-10-11,"Kentucky",82358,NA
2020-10-12,"Kentucky",83074,NA
2020-02-26,"Louisiana",0,NA
2020-02-27,"Louisiana",0,NA
2020-02-28,"Louisiana",0,NA
2020-02-29,"Louisiana",0,0
2020-03-01,"Louisiana",0,0
2020-03-02,"Louisiana",0,0
2020-03-03,"Louisiana",0,0
2020-03-04,"Louisiana",0,0
2020-03-05,"Louisiana",0,0
2020-03-06,"Louisiana",0,0.142857142857143
2020-03-07,"Louisiana",0,1
2020-03-08,"Louisiana",0,2.85714285714286
2020-03-09,"Louisiana",1,4.85714285714286
2020-03-10,"Louisiana",6,10
2020-03-11,"Louisiana",13,21
2020-03-12,"Louisiana",14,35.7142857142857
2020-03-13,"Louisiana",36,55.1428571428571
2020-03-14,"Louisiana",77,82.2857142857143
2020-03-15,"Louisiana",103,120.428571428571
2020-03-16,"Louisiana",137,174.428571428571
2020-03-17,"Louisiana",196,246
2020-03-18,"Louisiana",280,344
2020-03-19,"Louisiana",392,448.857142857143
2020-03-20,"Louisiana",537,596.714285714286
2020-03-21,"Louisiana",763,767
2020-03-22,"Louisiana",837,983.428571428571
2020-03-23,"Louisiana",1172,1256.71428571429
2020-03-24,"Louisiana",1388,1572.28571428571
2020-03-25,"Louisiana",1795,1936.85714285714
2020-03-26,"Louisiana",2305,2322.85714285714
2020-03-27,"Louisiana",2746,2730.28571428571
2020-03-28,"Louisiana",3315,3280.14285714286
2020-03-29,"Louisiana",3539,3941.42857142857
2020-03-30,"Louisiana",4024,4919.57142857143
2020-03-31,"Louisiana",5237,5998.57142857143
2020-04-01,"Louisiana",6424,7310.71428571429
2020-04-02,"Louisiana",9152,8664.28571428571
2020-04-03,"Louisiana",10299,10213.2857142857
2020-04-04,"Louisiana",12500,11791.4285714286
2020-04-05,"Louisiana",13014,13306.5714285714
2020-04-06,"Louisiana",14867,14611
2020-04-07,"Louisiana",16284,15890.1428571429
2020-04-08,"Louisiana",17030,16963.5714285714
2020-04-09,"Louisiana",18283,18046.5714285714
2020-04-10,"Louisiana",19253,18925
2020-04-11,"Louisiana",20014,19672.7142857143
2020-04-12,"Louisiana",20595,20375.7142857143
2020-04-13,"Louisiana",21016,20982.7142857143
2020-04-14,"Louisiana",21518,21534.8571428571
2020-04-15,"Louisiana",21951,22044.2857142857
2020-04-16,"Louisiana",22532,22520.4285714286
2020-04-17,"Louisiana",23118,23021.4285714286
2020-04-18,"Louisiana",23580,23498
2020-04-19,"Louisiana",23928,23978.8571428571
2020-04-20,"Louisiana",24523,24445.4285714286
2020-04-21,"Louisiana",24854,24885.5714285714
2020-04-22,"Louisiana",25317,25312.8571428571
2020-04-23,"Louisiana",25798,25727.7142857143
2020-04-24,"Louisiana",26199,26097.4285714286
2020-04-25,"Louisiana",26571,26451
2020-04-26,"Louisiana",26832,26791.8571428571
2020-04-27,"Louisiana",27111,27112.7142857143
2020-04-28,"Louisiana",27329,27477.7142857143
2020-04-29,"Louisiana",27703,27850.8571428571
2020-04-30,"Louisiana",28044,28215.2857142857
2020-05-01,"Louisiana",28754,28591.7142857143
2020-05-02,"Louisiana",29183,28983.1428571429
2020-05-03,"Louisiana",29383,29378.7142857143
2020-05-04,"Louisiana",29746,29761.7142857143
2020-05-05,"Louisiana",30069,30072.2857142857
2020-05-06,"Louisiana",30472,30401.8571428571
2020-05-07,"Louisiana",30725,30729
2020-05-08,"Louisiana",30928,31034
2020-05-09,"Louisiana",31490,31326.4285714286
2020-05-10,"Louisiana",31673,31648.7142857143
2020-05-11,"Louisiana",31881,32053
2020-05-12,"Louisiana",32116,32478
2020-05-13,"Louisiana",32728,32862.7142857143
2020-05-14,"Louisiana",33555,33266.2857142857
2020-05-15,"Louisiana",33903,33687.8571428571
2020-05-16,"Louisiana",34183,34122.8571428571
2020-05-17,"Louisiana",34498,34510.1428571429
2020-05-18,"Louisiana",34832,34949
2020-05-19,"Louisiana",35161,35398.2857142857
2020-05-20,"Louisiana",35439,35824.2857142857
2020-05-21,"Louisiana",36627,36223.5714285714
2020-05-22,"Louisiana",37048,36664.1428571429
2020-05-23,"Louisiana",37165,37105.7142857143
2020-05-24,"Louisiana",37293,37570.7142857143
2020-05-25,"Louisiana",37916,37896.4285714286
2020-05-26,"Louisiana",38252,38162
2020-05-27,"Louisiana",38694,38521.5714285714
2020-05-28,"Louisiana",38907,38911.2857142857
2020-05-29,"Louisiana",38907,39273.5714285714
2020-05-30,"Louisiana",39682,39645.7142857143
2020-05-31,"Louisiana",40021,40010
2020-06-01,"Louisiana",40452,40405.1428571429
2020-06-02,"Louisiana",40857,40861.2857142857
2020-06-03,"Louisiana",41244,41277.7142857143
2020-06-04,"Louisiana",41673,41692.8571428571
2020-06-05,"Louisiana",42100,42080.1428571429
2020-06-06,"Louisiana",42597,42489.8571428571
2020-06-07,"Louisiana",42927,42904
2020-06-08,"Louisiana",43163,43320
2020-06-09,"Louisiana",43725,43749.7142857143
2020-06-10,"Louisiana",44143,44292.4285714286
2020-06-11,"Louisiana",44585,44836
2020-06-12,"Louisiana",45108,45424.7142857143
